filename,start_time,occurring_time,end_time,material,action_type,effect
2015-10-02-11-26-31-178_denoised_32.mp4,0.25414599899999996,1.254146,2.254146001,metal,hit,None
2015-10-02-11-26-31-178_denoised_45.mp4,0.789374999,1.789375,2.789375001,metal,hit,rigid-motion
2015-10-02-11-26-31-178_denoised_59.mp4,1.345739999,2.34574,3.3457400010000002,metal,hit,static
2015-10-02-11-26-31-178_denoised_72.mp4,1.864124999,2.864125,3.864125001,metal,hit,static
2015-10-02-11-26-31-178_denoised_99.mp4,2.9473539989999997,3.947354,4.947354001,metal,hit,static
2015-10-02-11-26-31-178_denoised_113.mp4,3.4931869989999997,4.493187,5.493187001,metal,hit,static
2015-10-02-11-26-31-178_denoised_126.mp4,4.001603999,5.001604,6.0016040010000005,metal,hit,static
2015-10-02-11-26-31-178_denoised_152.mp4,5.076989999,6.07699,7.076990001,metal,hit,static
2015-10-02-11-26-31-178_denoised_166.mp4,5.6159169989999995,6.615917,7.615917001,metal,hit,static
2015-10-02-11-26-31-178_denoised_179.mp4,6.1349479989999995,7.134948,8.134948001,metal,hit,static
2015-10-02-11-26-31-178_denoised_192.mp4,6.653270999,7.653271,8.653271001,metal,hit,static
2015-10-02-11-26-31-178_denoised_217.mp4,7.648395999,8.648396,9.648396001,metal,scratch,static
2015-10-02-11-26-31-178_denoised_231.mp4,8.208291999,9.208292,10.208292001,metal,hit,static
2015-10-02-11-26-31-178_denoised_260.mp4,9.374520999,10.374521,11.374521001,metal,hit,static
2015-10-02-11-26-31-178_denoised_275.mp4,9.994155999,10.994156,11.994156001,metal,hit,static
2015-10-02-11-26-31-178_denoised_317.mp4,11.653874999,12.653875,13.653875001,metal,hit,static
2015-10-02-11-26-31-178_denoised_331.mp4,12.210509999,13.21051,14.210510001,metal,hit,static
2015-10-02-11-26-31-178_denoised_344.mp4,12.758010999,13.758011,14.758011001,metal,hit,static
2015-10-02-11-26-31-178_denoised_358.mp4,13.297030999,14.297031,15.297031001,metal,hit,static
2015-10-02-11-26-31-178_denoised_386.mp4,14.400364999,15.400365,16.400365001,metal,hit,static
2015-10-02-11-26-31-178_denoised_401.mp4,15.014790998999999,16.014791,17.014791001,metal,hit,static
2015-10-02-11-26-31-178_denoised_415.mp4,15.571717999,16.571718,17.571718001,metal,hit,static
2015-10-02-11-26-31-178_denoised_496.mp4,18.819062999,19.819063,20.819063001,metal,hit,static
2015-10-02-11-26-31-178_denoised_523.mp4,19.895488999,20.895489,21.895489001,metal,hit,static
2015-10-02-11-26-31-178_denoised_537.mp4,20.479905999,21.479906,22.479906001,metal,hit,static
2015-10-02-11-26-31-178_denoised_551.mp4,21.013677999,22.013678,23.013678001,metal,hit,static
2015-10-02-11-26-31-178_denoised_579.mp4,22.125749999,23.12575,24.125750001,metal,hit,static
2015-10-02-11-26-31-178_denoised_593.mp4,22.688447999,23.688448,24.688448001,metal,hit,static
2015-10-02-11-26-31-178_denoised_605.mp4,23.184354999,24.184355,25.184355001,metal,hit,static
2015-10-02-11-26-31-178_denoised_619.mp4,23.743009999,24.74301,25.743010001000002,metal,hit,static
2015-10-02-11-26-31-178_denoised_648.mp4,24.881593999,25.881594,26.881594001,metal,hit,static
2015-10-02-11-26-31-178_denoised_666.mp4,25.632832999,26.632833,27.632833001,metal,hit,static
2015-10-02-11-26-31-178_denoised_679.mp4,26.159165999,27.159166,28.159166001,metal,hit,static
2015-10-02-11-26-31-178_denoised_741.mp4,28.617957999,29.617958,30.617958001,metal,hit,static
2015-10-02-11-26-31-178_denoised_754.mp4,29.153510999,30.153511,31.153511001000002,metal,hit,static
2015-10-02-11-26-31-178_denoised_795.mp4,30.770833999,31.770834,32.770834001,wood,hit,static
2015-10-02-11-26-31-178_denoised_823.mp4,31.888946999,32.888947,33.888947001,wood,hit,static
2015-10-02-11-26-31-178_denoised_837.mp4,32.469790999000004,33.469791,34.469791001,wood,hit,static
2015-10-02-11-26-31-178_denoised_864.mp4,33.555198999000005,34.555199,35.555199001,wood,scratch,rigid-motion
2015-10-02-11-26-31-178_denoised_877.mp4,34.074176999,35.074177,36.074177000999995,wood,scratch,static
2015-10-02-11-26-31-178_denoised_892.mp4,34.674365999,35.674366,36.674366000999996,wood,hit,static
2015-10-02-11-26-31-178_denoised_907.mp4,35.257758999,36.257759,37.257759001,wood,hit,static
2015-10-02-11-26-31-178_denoised_937.mp4,36.447364999,37.447365,38.447365000999994,wood,hit,static
2015-10-02-11-26-31-178_denoised_951.mp4,37.033500999000005,38.033501,39.033501001,wood,hit,static
2015-10-02-11-26-31-178_denoised_966.mp4,37.625342999000004,38.625343,39.625343001,wood,hit,static
2015-10-02-11-26-31-178_denoised_1007.mp4,39.278949999000005,40.27895,41.278950001,wood,scratch,static
2015-10-02-11-26-31-178_denoised_1023.mp4,39.898997999,40.898998,41.898998000999995,wood,hit,static
2015-10-02-11-26-31-178_denoised_1038.mp4,40.495376999,41.495377,42.495377000999994,wood,hit,static
2015-10-02-11-26-31-178_denoised_1069.mp4,41.753230999,42.753231,43.753231000999996,wood,hit,static
2015-10-02-11-26-31-178_denoised_1083.mp4,42.287696999000005,43.287697,44.287697001,wood,hit,static
2015-10-02-11-26-31-178_denoised_1097.mp4,42.877532999,43.877533,44.877533000999996,wood,hit,static
2015-10-02-11-26-31-178_denoised_1112.mp4,43.468654999,44.468655,45.468655000999995,wood,hit,static
2015-10-02-11-26-31-178_denoised_1126.mp4,44.024508999000005,45.024509,46.024509001,wood,hit,static
2015-10-02-11-26-31-178_denoised_1140.mp4,44.580237999000005,45.580238,46.580238001,wood,hit,static
2015-10-02-11-26-31-178_denoised_1170.mp4,45.768916999000005,46.768917,47.768917001,wood,scratch,static
2015-10-02-11-26-31-178_denoised_1253.mp4,49.106395999,50.106396,51.10639600099999,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1278.mp4,50.111011999000006,51.111012,52.111012001,wood,hit,static
2015-10-02-11-26-31-178_denoised_1292.mp4,50.66671799900001,51.666718,52.666718001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1319.mp4,51.754508999,52.754509,53.754509000999995,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1361.mp4,53.424636999,54.424637,55.424637000999994,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1401.mp4,55.031375999000005,56.031376,57.031376001,None,hit,None
2015-10-02-11-26-31-178_denoised_1415.mp4,55.566550999,56.566551,57.56655100099999,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1481.mp4,58.219508999000006,59.219509,60.219509001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1494.mp4,58.757197999000006,59.757198,60.757198001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1507.mp4,59.274947999000005,60.274948,61.274948001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1533.mp4,60.283145999000006,61.283146,62.283146001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1546.mp4,60.801269999000006,61.80127,62.801270001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1558.mp4,61.308803999000006,62.308804,63.308804001,cloth,hit,deform
2015-10-02-11-26-31-178_denoised_1573.mp4,61.896083999000005,62.896084,63.896084001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1584.mp4,62.350509999,63.35051,64.350510001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1612.mp4,63.440558999,64.440559,65.440559001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1638.mp4,64.497977999,65.497978,66.497978001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1651.mp4,65.005080999,66.005081,67.00508100100001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1664.mp4,65.535155999,66.535156,67.535156001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1745.mp4,68.772742999,69.772743,70.77274300100001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1757.mp4,69.271163999,70.271164,71.271164001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_1829.mp4,72.13715399899999,73.137154,74.137154001,wood,hit,static
2015-10-02-11-26-31-178_denoised_1868.mp4,73.70255299899999,74.702553,75.702553001,wood,hit,None
2015-10-02-11-26-31-178_denoised_1881.mp4,74.207480999,75.207481,76.207481001,wood,hit,static
2015-10-02-11-26-31-178_denoised_1893.mp4,74.713874999,75.713875,76.713875001,wood,hit,static
2015-10-02-11-26-31-178_denoised_1919.mp4,75.74204299899999,76.742043,77.742043001,wood,hit,static
2015-10-02-11-26-31-178_denoised_1932.mp4,76.267425999,77.267426,78.267426001,wood,hit,static
2015-10-02-11-26-31-178_denoised_1972.mp4,77.875808999,78.875809,79.87580900100001,wood,hit,static
2015-10-02-11-26-31-178_denoised_1984.mp4,78.353721999,79.353722,80.35372200100001,metal,hit,static
2015-10-02-11-26-31-178_denoised_1997.mp4,78.850585999,79.850586,80.85058600100001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2009.mp4,79.354041999,80.354042,81.35404200100001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2022.mp4,79.87043799899999,80.870438,81.870438001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2036.mp4,80.404220999,81.404221,82.40422100100001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2047.mp4,80.87432099899999,81.874321,82.874321001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2060.mp4,81.388694999,82.388695,83.388695001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2085.mp4,82.374885999,83.374886,84.37488600100001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2126.mp4,84.025481999,85.025482,86.025482001,wood,scratch,static
2015-10-02-11-26-31-178_denoised_2143.mp4,84.69323699899999,85.693237,86.693237001,wood,scratch,static
2015-10-02-11-26-31-178_denoised_2161.mp4,85.409491999,86.409492,87.409492001,cloth,scratch,static
2015-10-02-11-26-31-178_denoised_2176.mp4,86.00288399899999,87.002884,88.002884001,cloth,scratch,static
2015-10-02-11-26-31-178_denoised_2191.mp4,86.639312999,87.639313,88.639313001,cloth,hit,static
2015-10-02-11-26-31-178_denoised_2207.mp4,87.254111999,88.254112,89.25411200100001,wood,scratch,static
2015-10-02-11-26-31-178_denoised_2221.mp4,87.81939699899999,88.819397,89.819397001,cloth,scratch,static
2015-10-02-11-26-31-178_denoised_2270.mp4,89.779059999,90.77906,91.779060001,wood,scratch,static
2015-10-02-11-26-31-178_denoised_2292.mp4,90.674361999,91.674362,92.674362001,metal,hit,static
2015-10-02-11-26-31-178_denoised_2308.mp4,91.298560999,92.298561,93.29856100100001,metal,hit,static
2015-10-02-11-26-31-178_denoised_2414.mp4,95.538329999,96.53833,97.538330001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2427.mp4,96.070968999,97.070969,98.07096900100001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2455.mp4,97.182731999,98.182732,99.182732001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2470.mp4,97.783355999,98.783356,99.783356001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2484.mp4,98.359801999,99.359802,100.359802001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2499.mp4,98.93834699899999,99.938347,100.938347001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2529.mp4,100.13136299899999,101.131363,102.131363001,None,hit,static
2015-10-02-11-26-31-178_denoised_2543.mp4,100.719413999,101.719414,102.719414001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2557.mp4,101.244903999,102.244904,103.24490400100001,wood,scratch,static
2015-10-02-11-26-31-178_denoised_2588.mp4,102.48165899899999,103.481659,104.481659001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2602.mp4,103.079940999,104.079941,105.07994100100001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2631.mp4,104.221923999,105.221924,106.221924001,wood,hit,static
2015-10-02-11-26-31-178_denoised_2647.mp4,104.848632999,105.848633,106.84863300100001,wood,hit,static
2015-09-24-14-41-06-1_denoised_31.mp4,0.21024999900000005,1.21025,2.2102500010000004,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_72.mp4,1.8507289989999998,2.850729,3.850729001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_131.mp4,4.238676999,5.238677,6.238677001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_155.mp4,5.1735939989999995,6.173594,7.173594001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_167.mp4,5.660395999,6.660396,7.6603960010000005,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_180.mp4,6.163791999,7.163792,8.163792001000001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_191.mp4,6.631655999,7.631656,8.631656001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_214.mp4,7.553311999,8.553312,9.553312001,leaf,scratch,scatter
2015-09-24-14-41-06-1_denoised_227.mp4,8.073530998999999,9.073531,10.073531001,leaf,scratch,scatter
2015-09-24-14-41-06-1_denoised_242.mp4,8.674062999,9.674063,10.674063001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_255.mp4,9.183697999,10.183698,11.183698001,grass,hit,rigid-motion
2015-09-24-14-41-06-1_denoised_279.mp4,10.155644999,11.155645,12.155645001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_292.mp4,10.640947999,11.640948,12.640948001,grass,hit,deform
2015-09-24-14-41-06-1_denoised_304.mp4,11.135426999,12.135427,13.135427001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_327.mp4,12.068197999,13.068198,14.068198001,grass,hit,scatter
2015-09-24-14-41-06-1_denoised_339.mp4,12.526322999,13.526323,14.526323001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_364.mp4,13.535593999,14.535594,15.535594001,None,hit,scatter
2015-09-24-14-41-06-1_denoised_377.mp4,14.044510999,15.044511,16.044511001,grass,hit,scatter
2015-09-24-14-41-06-1_denoised_389.mp4,14.522478999,15.522479,16.522479001,leaf,scratch,scatter
2015-09-24-14-41-06-1_denoised_402.mp4,15.069665999000001,16.069666,17.069666001,leaf,scratch,scatter
2015-09-24-14-41-06-1_denoised_430.mp4,16.186416999,17.186417,18.186417001,leaf,scratch,scatter
2015-09-24-14-41-06-1_denoised_442.mp4,16.677333999,17.677334,18.677334001,leaf,scratch,scatter
2015-09-24-14-41-06-1_denoised_459.mp4,17.331344999,18.331345,19.331345001,leaf,scratch,scatter
2015-09-24-14-41-06-1_denoised_473.mp4,17.903947999,18.903948,19.903948001,None,scratch,scatter
2015-09-24-14-41-06-1_denoised_489.mp4,18.554406999,19.554407,20.554407001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_513.mp4,19.509520999,20.509521,21.509521001,grass,hit,scatter
2015-09-24-14-41-06-1_denoised_525.mp4,19.966092999,20.966093,21.966093001,grass,hit,scatter
2015-09-24-14-41-06-1_denoised_546.mp4,20.835822999,21.835823,22.835823001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_605.mp4,23.178552999,24.178553,25.178553001,dirt,hit,scatter
2015-09-24-14-41-06-1_denoised_616.mp4,23.633801999,24.633802,25.633802001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_627.mp4,24.073686999,25.073687,26.073687001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_639.mp4,24.538571999,25.538572,26.538572001,grass,hit,scatter
2015-09-24-14-41-06-1_denoised_650.mp4,24.986176999,25.986177,26.986177001,grass,hit,scatter
2015-09-24-14-41-06-1_denoised_662.mp4,25.456197999,26.456198,27.456198001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_673.mp4,25.903186999,26.903187,27.903187001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_685.mp4,26.377425999,27.377426,28.377426001,leaf,hit,scatter
2015-09-24-14-41-06-1_denoised_767.mp4,29.678498999,30.678499,31.678499001,None,hit,None
2015-09-24-14-41-06-1_denoised_801.mp4,31.031634999,32.031635,33.031635001,dirt,scratch,scatter
2015-09-28-00-28-26-315_denoised_53.mp4,1.0936669989999999,2.093667,3.093667001,wood,hit,static
2015-09-28-00-28-26-315_denoised_67.mp4,1.674155999,2.674156,3.674156001,wood,hit,static
2015-09-28-00-28-26-315_denoised_82.mp4,2.276103999,3.276104,4.276104001,wood,hit,static
2015-09-28-00-28-26-315_denoised_128.mp4,4.115791999,5.115792,6.115792001,wood,hit,static
2015-09-28-00-28-26-315_denoised_187.mp4,6.451301999,7.451302,8.451302001,wood,hit,static
2015-09-28-00-28-26-315_denoised_201.mp4,7.019957999000001,8.019958,9.019958001000001,wood,hit,static
2015-09-28-00-28-26-315_denoised_216.mp4,7.617176999,8.617177,9.617177001,wood,hit,static
2015-09-28-00-28-26-315_denoised_231.mp4,8.229676999,9.229677,10.229677001,wood,hit,static
2015-09-28-00-28-26-315_denoised_260.mp4,9.374415999,10.374416,11.374416001,wood,hit,static
2015-09-28-00-28-26-315_denoised_274.mp4,9.956655999,10.956656,11.956656001,wood,scratch,static
2015-09-28-00-28-26-315_denoised_302.mp4,11.052624999,12.052625,13.052625001000001,wood,hit,static
2015-09-28-00-28-26-315_denoised_316.mp4,11.618051999,12.618052,13.618052001,wood,scratch,static
2015-09-28-00-28-26-315_denoised_351.mp4,13.010947999,14.010948,15.010948001000001,wood,scratch,static
2015-09-28-00-28-26-315_denoised_422.mp4,15.865041998999999,16.865042,17.865042001,wood,hit,static
2015-09-28-00-28-26-315_denoised_435.mp4,16.373738999,17.373739,18.373739001,wood,hit,static
2015-09-28-00-28-26-315_denoised_448.mp4,16.908196999,17.908197,18.908197001,wood,scratch,static
2015-09-28-00-28-26-315_denoised_478.mp4,18.106614999,19.106615,20.106615001,wood,scratch,static
2015-09-28-00-28-26-315_denoised_494.mp4,18.725833999,19.725834,20.725834001,wood,hit,static
2015-09-28-00-28-26-315_denoised_507.mp4,19.271207999,20.271208,21.271208001,wood,hit,static
2015-09-28-00-28-26-315_denoised_533.mp4,20.286073999,21.286074,22.286074001,wood,hit,static
2015-09-28-00-28-26-315_denoised_545.mp4,20.774896999,21.774897,22.774897001,wood,hit,static
2015-09-28-00-28-26-315_denoised_558.mp4,21.302197999,22.302198,23.302198001,wood,hit,static
2015-09-28-00-28-26-315_denoised_571.mp4,21.805385999,22.805386,23.805386001,wood,hit,static
2015-09-28-00-28-26-315_denoised_583.mp4,22.288592999,23.288593,24.288593001,wood,hit,static
2015-09-28-00-28-26-315_denoised_596.mp4,22.819926999,23.819927,24.819927001,wood,hit,deform
2015-09-28-00-28-26-315_denoised_609.mp4,23.337207999,24.337208,25.337208001,wood,hit,static
2015-09-28-00-28-26-315_denoised_649.mp4,24.954343999,25.954344,26.954344001,wood,scratch,static
2015-09-28-00-28-26-315_denoised_663.mp4,25.499822999,26.499823,27.499823001,wood,hit,static
2015-09-28-00-28-26-315_denoised_690.mp4,26.575082999,27.575083,28.575083001,wood,hit,static
2015-09-28-00-28-26-315_denoised_702.mp4,27.077832998999998,28.077833,29.077833001,wood,hit,static
2015-09-28-00-28-26-315_denoised_716.mp4,27.613906999,28.613907,29.613907001,wood,hit,static
2015-09-28-00-28-26-315_denoised_741.mp4,28.627208999,29.627209,30.627209001,wood,hit,static
2015-09-28-00-28-26-315_denoised_754.mp4,29.139937999,30.139938,31.139938001,wood,hit,static
2015-09-28-00-28-26-315_denoised_767.mp4,29.651280999,30.651281,31.651281001,wood,hit,static
2015-09-28-00-28-26-315_denoised_780.mp4,30.185697999,31.185698,32.185698001,wood,hit,static
2015-09-28-00-28-26-315_denoised_807.mp4,31.267886999,32.267887,33.267887001,wood,hit,static
2015-09-28-00-28-26-315_denoised_820.mp4,31.767917999,32.767918,33.767918001,wood,hit,static
2015-09-28-00-28-26-315_denoised_832.mp4,32.279384999,33.279385,34.279385000999994,wood,hit,static
2015-09-27-22-17-15-184_denoised_61.mp4,1.4131459989999997,2.413146,3.413146001,drywall,hit,static
2015-09-27-22-17-15-184_denoised_88.mp4,2.490770999,3.490771,4.490771001000001,drywall,hit,static
2015-09-27-22-17-15-184_denoised_116.mp4,3.6398019990000003,4.639802,5.6398020010000005,carpet,hit,static
2015-09-27-22-17-15-184_denoised_158.mp4,5.311207999,6.311208,7.311208001,drywall,scratch,static
2015-09-27-22-17-15-184_denoised_205.mp4,7.199603999000001,8.199604,9.199604001,drywall,hit,static
2015-09-27-22-17-15-184_denoised_220.mp4,7.766072999,8.766073,9.766073001,drywall,hit,static
2015-09-27-22-17-15-184_denoised_234.mp4,8.326103999,9.326104,10.326104001000001,drywall,hit,static
2015-09-27-22-17-15-184_denoised_264.mp4,9.521509999,10.52151,11.521510001,carpet,hit,static
2015-09-27-22-17-15-184_denoised_277.mp4,10.043853999,11.043854,12.043854001,carpet,hit,static
2015-09-27-22-17-15-184_denoised_289.mp4,10.558603999,11.558604,12.558604001,carpet,hit,static
2015-09-27-22-17-15-184_denoised_317.mp4,11.643790999,12.643791,13.643791001,carpet,scratch,deform
2015-09-27-22-17-15-184_denoised_354.mp4,13.135166998999999,14.135167,15.135167001,carpet,scratch,static
2015-09-27-22-17-15-184_denoised_369.mp4,13.758145999,14.758146,15.758146001,carpet,scratch,static
2015-09-27-22-17-15-184_denoised_385.mp4,14.386030998999999,15.386031,16.386031001,drywall,scratch,static
2015-09-27-22-17-15-184_denoised_401.mp4,15.035291998999998,16.035292,17.035292001,drywall,scratch,static
2015-09-27-22-17-15-184_denoised_417.mp4,15.666280999000001,16.666281,17.666281001,drywall,scratch,static
2015-09-27-22-17-15-184_denoised_452.mp4,17.063989999,18.06399,19.063990001,plastic,hit,static
2015-09-27-22-17-15-184_denoised_468.mp4,17.701457999,18.701458,19.701458001,plastic,hit,static
2015-09-27-22-17-15-184_denoised_484.mp4,18.337396999,19.337397,20.337397001,plastic,hit,static
2015-09-27-22-17-15-184_denoised_514.mp4,19.556687999,20.556688,21.556688001,plastic,hit,static
2015-09-27-22-17-15-184_denoised_544.mp4,20.754958999,21.754959,22.754959001,plastic,hit,static
2015-09-27-22-17-15-184_denoised_584.mp4,22.352635999,23.352636,24.352636001,plastic,hit,static
2015-09-27-22-17-15-184_denoised_597.mp4,22.857177999,23.857178,24.857178001,plastic,scratch,static
2015-09-27-22-17-15-184_denoised_608.mp4,23.318623999,24.318624,25.318624001,plastic,scratch,static
2015-09-27-22-17-15-184_denoised_629.mp4,24.138999999,25.139,26.139000001,plastic,scratch,static
2015-09-27-22-17-15-184_denoised_648.mp4,24.919385999,25.919386,26.919386001,plastic,scratch,static
2015-09-27-22-17-15-184_denoised_687.mp4,26.479791999,27.479792,28.479792001,plastic,scratch,scatter
2015-09-27-22-17-15-184_denoised_711.mp4,27.435447999,28.435448,29.435448001,plastic,scratch,static
2015-09-27-22-17-15-184_denoised_731.mp4,28.211030999,29.211031,30.211031001,plastic,hit,static
2015-09-27-22-17-15-184_denoised_774.mp4,29.930644999,30.930645,31.930645001,plastic,hit,static
2015-09-27-22-17-15-184_denoised_788.mp4,30.510177999,31.510178,32.51017800099999,plastic,hit,static
2015-09-27-22-17-15-184_denoised_802.mp4,31.065574999000003,32.065575,33.065575001,plastic,hit,static
2015-09-27-22-17-15-184_denoised_816.mp4,31.613437999000002,32.613438,33.613438001,plastic,hit,static
2015-09-27-22-17-15-184_denoised_828.mp4,32.113761999000005,33.113762,34.113762001,carpet,hit,static
2015-09-27-22-17-15-184_denoised_856.mp4,33.21889499900001,34.218895,35.218895001,carpet,hit,static
2015-09-27-22-17-15-184_denoised_869.mp4,33.754958999,34.754959,35.754959000999996,drywall,hit,static
2015-09-27-22-17-15-184_denoised_882.mp4,34.267539999,35.26754,36.26754000099999,drywall,hit,static
2015-09-27-22-17-15-184_denoised_909.mp4,35.350375999,36.350376,37.350376000999994,drywall,hit,static
2015-09-27-22-17-15-184_denoised_922.mp4,35.875987999,36.875988,37.875988000999996,drywall,hit,static
2015-09-27-22-17-15-184_denoised_937.mp4,36.468802999000005,37.468803,38.468803001,plastic,hit,static
2015-09-27-22-17-15-184_denoised_964.mp4,37.524249999000006,38.52425,39.524250001,plastic,hit,static
2015-10-06-20-22-06-50_denoised_39.mp4,0.552780999,1.552781,2.552781001,leaf,hit,scatter
2015-10-06-20-22-06-50_denoised_69.mp4,1.7456459989999997,2.745646,3.745646001,leaf,hit,deform
2015-10-06-20-22-06-50_denoised_84.mp4,2.3531559989999997,3.353156,4.353156001,leaf,scratch,None
2015-10-06-20-22-06-50_denoised_99.mp4,2.9566979989999997,3.956698,4.9566980009999995,leaf,hit,scatter
2015-10-06-20-22-06-50_denoised_146.mp4,4.807676999,5.807677,6.807677001,leaf,hit,rigid-motion
2015-10-06-20-22-06-50_denoised_177.mp4,6.0404479989999995,7.040448,8.040448001,leaf,hit,scatter
2015-10-06-20-22-06-50_denoised_205.mp4,7.185853999000001,8.185854,9.185854001000001,dirt,hit,scatter
2015-10-06-20-22-06-50_denoised_219.mp4,7.730269999000001,8.73027,9.730270001000001,leaf,hit,scatter
2015-10-06-20-22-06-50_denoised_262.mp4,9.445781999,10.445782,11.445782001,leaf,hit,rigid-motion
2015-10-06-20-22-06-50_denoised_333.mp4,12.288426999,13.288427,14.288427001,leaf,scratch,rigid-motion
2015-10-06-20-22-06-50_denoised_346.mp4,12.837343999,13.837344,14.837344001,leaf,scratch,scatter
2015-10-03-13-39-43-226_denoised_223.mp4,7.904833998999999,8.904834,9.904834001,metal,hit,static
2015-10-03-13-39-43-226_denoised_355.mp4,13.195874998999999,14.195875,15.195875001,tile,hit,static
2015-10-03-13-39-43-226_denoised_482.mp4,18.266082998999998,19.266083,20.266083001,tile,hit,static
2015-10-03-13-39-43-226_denoised_566.mp4,21.600604999,22.600605,23.600605001,tile,hit,static
2015-10-03-13-39-43-226_denoised_592.mp4,22.679446999,23.679447,24.679447001,tile,hit,static
2015-10-03-13-39-43-226_denoised_606.mp4,23.232686999,24.232687,25.232687001,tile,hit,static
2015-10-03-13-39-43-226_denoised_634.mp4,24.336259999,25.33626,26.336260001,tile,hit,static
2015-10-03-13-39-43-226_denoised_704.mp4,27.159009999,28.15901,29.159010001,tile,hit,static
2015-10-03-13-39-43-226_denoised_744.mp4,28.737905999,29.737906,30.737906001,tile,hit,static
2015-10-03-13-39-43-226_denoised_771.mp4,29.803290999,30.803291,31.803291001,tile,hit,static
2015-10-03-13-39-43-226_denoised_785.mp4,30.382853998999998,31.382854,32.38285400099999,tile,hit,None
2015-10-03-13-39-43-226_denoised_798.mp4,30.882092999,31.882093,32.882093000999994,tile,hit,static
2015-10-03-13-39-43-226_denoised_812.mp4,31.454383998999997,32.454384,33.454384000999994,tile,hit,static
2015-10-03-13-39-43-226_denoised_855.mp4,33.182197999,34.182198,35.182198000999996,tile,hit,static
2015-10-03-13-39-43-226_denoised_878.mp4,34.099490999000004,35.099491,36.099491001,tile,scratch,None
2015-03-31-00-26-45_denoised_61.mp4,1.412791999,2.412792,3.412792001,metal,hit,static
2015-03-31-00-26-45_denoised_81.mp4,2.209759999,3.20976,4.209760001,metal,hit,static
2015-03-31-00-26-45_denoised_100.mp4,2.9683959989999997,3.968396,4.968396001,metal,hit,static
2015-03-31-00-26-45_denoised_119.mp4,3.7338329989999997,4.733833,5.733833001,metal,hit,static
2015-03-31-00-26-45_denoised_202.mp4,7.052905999,8.052906,9.052906001,metal,scratch,static
2015-03-31-00-26-45_denoised_261.mp4,9.435165999,10.435166,11.435166001,metal,scratch,static
2015-03-31-00-26-45_denoised_310.mp4,11.394759999,12.39476,13.394760001,metal,scratch,static
2015-03-31-00-26-45_denoised_333.mp4,12.299468999,13.299469,14.299469001,metal,scratch,static
2015-03-31-00-26-45_denoised_392.mp4,14.641229999,15.64123,16.641230001,metal,scratch,static
2015-03-31-00-26-45_denoised_437.mp4,16.457301999,17.457302,18.457302001,metal,hit,static
